0	0
3.00145E-005	0
6.00288E-005	0
9.00118E-005	0
0.000120026	0
0.000150016	0
0.000180005	0
0.000210016	-56.4866
0.000240023	-49.531
0.000270018	-40.4807
0.000300012	-35.8122
0.000330005	-42.8669
0.00036003	-45.3748
0.000390024	-47.9057
0.000420017	-44.828
0.000450011	-42.517
0.000480004	-45.1539
0.000510029	-44.0854
0.000540022	-35.1601
0.000570016	-47.8538
0.000600009	-45.034
0.000630003	-49.0001
0.000660028	-40.0106
0.000690021	-43.3934
0.000720015	-44.4999
0.000750008	-35.8031
0.000780002	-38.2184
0.000810026	-29.3237
0.00084002	-29.7808
0.000870013	-38.7563
0.000900007	-38.5115
0.00093	-32.0133
0.000960025	-34.2969
0.000990012	-32.1807
0.00102003	-33.8034
0.00105002	-30.1808
0.00108	-28.4129
0.00111002	-39.1136
0.00114001	-30.1272
0.00117002	-30.9282
0.00120001	-28.1607
0.00123003	-36.9826
0.00126001	-37.2858
0.00129	-40.7914
0.00132002	-28.0558
0.00135	-32.9687
0.00138002	-31.6753
0.00141001	-34.1107
0.00144003	-23.0596
0.00147001	-32.1318
0.00150003	-26.5502
0.00153002	-27.5463
0.00156	-27.9473
0.00159002	-35.0076
0.00162001	-30.6126
0.00165002	-26.3759
0.00168001	-23.4593
0.00171003	-22.3974
0.00174001	-23.2798
0.00177	-24.848
0.00180002	-25.6779
0.00183	-27.0019
0.00186002	-31.164
0.00189001	-24.1918
0.00192003	-26.3037
0.00195001	-27.9
0.00198003	-26.7384
0.00201002	-34.1128
0.00204	-18.2311
0.00207002	-16.2724
0.00210001	-23.2161
0.00213002	-20.7244
0.00216001	-19.3805
0.00219003	-20.144
0.00222001	-20.8626
0.00225	-17.7917
0.00228002	-18.7299
0.00231	-18.9463
0.00234002	-17.2615
0.00237001	-23.9091
0.00240003	-17.2534
0.00243001	-17.5236
0.00246003	-15.7614
0.00249002	-17.2673
0.00252	-20.9994
0.00255002	-18.7883
0.00258001	-18.5146
0.00261002	-18.1325
0.00264001	-12.2429
0.00267003	-17.6712
0.00270001	-20.3752
0.00273	-19.5508
0.00276002	-13.5445
0.00279	-18.8
0.00282002	-13.4179
0.00285001	-14.1367
0.00288003	-16.128
0.00291001	-15.7431
0.00294003	-16.7237
0.00297002	-17.7938
0.003	-18.7433
0.00303002	-14.029
0.00306001	-14.1634
0.00309002	-13.5081
0.00312001	-12.4141
0.00315003	-16.2897
0.00318001	-10.4063
0.00321	-13.0134
0.00324002	-10.9932
0.00327001	-12.4846
0.00330002	-13.5188
0.00333001	-18.0049
0.00336003	-14.3541
0.00339001	-12.7629
0.00342003	-13.7113
0.00345002	-13.1644
0.00348	-12.8783
0.00351002	-17.9652
0.00354003	-15.4529
0.00357003	-11.7114
0.0036	-13.7399
0.00363001	-15.8869
0.00366001	-14.985
0.00369003	-14.4745
0.00372001	-15.2379
0.00375001	-12.389
0.00378001	-18.3138
0.00381001	-10.9344
0.00384001	-17.2496
0.00387001	-11.0204
0.00390001	-13.6632
0.00393	-11.9271
0.00396001	-13.8737
0.00399002	-19.4424
0.00402002	-14.7815
0.00405003	-10.4524
0.00408001	-5.66178
0.00411001	-11.9824
0.00414002	-15.3861
0.00417003	-8.94948
0.0042	-16.7769
0.00423001	-17.3546
0.00426002	-14.8203
0.00429002	-14.7771
0.00432003	-11.3763
0.00435	-12.4858
0.00438001	-11.5007
0.00441002	-12.2936
0.00444002	-14.2023
0.00447003	-16.1178
0.00450001	-12.5711
0.00453001	-12.5794
0.00456002	-12.1852
0.00459003	-12.8706
0.00462	-10.6891
0.00465001	-11.9816
0.00468002	-9.60111
0.00471002	-10.8824
0.00474003	-17.1811
0.00477	-13.5237
0.00480001	-18.2061
0.00483002	-10.2782
0.00486003	-11.0689
0.00489003	-12.9591
0.00492001	-9.62183
0.00495001	-19.2059
0.00498002	-13.6485
0.00501003	-13.5279
0.00504	-15.0481
0.00507001	-12.236
0.00510002	-14.1255
0.00513002	-10.2111
0.00516003	-10.1157
0.00519	-10.9898
0.00522001	-11.7535
0.00525002	-16.0117
0.00528003	-12.5062
0.00531003	-12.1497
0.00534001	-13.0267
0.00537001	-14.6792
0.00540002	-12.4775
0.00543003	-18.3556
0.00546	-11.0816
0.00549001	-16.1447
0.00552002	-12.7646
0.00555002	-17.1063
0.00558003	-12.2467
0.00561	-12.6617
0.00564001	-13.3115
0.00567002	-12.021
0.00570003	-13.0472
0.00573	-15.3236
0.00576001	-15.8283
0.00579001	-11.7446
0.00582002	-14.9408
0.00585003	-10.9191
0.00588	-15.1437
0.00591001	-11.8949
0.00594002	-13.1577
0.00597002	-10.3797
0.00600003	-15.0648
0.00603	-15.6373
0.00606001	-9.8917
0.00609002	-10.6736
0.00612003	-9.89239
0.00615	-14.7355
0.00618001	-17.6063
0.00621001	-17.2184
0.00624002	-9.87342
0.00627003	-12.8799
0.0063	-14.7235
0.00633001	-13.8891
0.00636002	-15.4103
0.00639002	-15.286
0.00642003	-12.4975
0.00645001	-11.5257
0.00648001	-12.8566
0.00651002	-16.2339
0.00654003	-14.602
0.00657001	-12.6094
0.00660003	-15.715
0.00663001	-14.556
0.00666003	-12.024
