0	-3.59248
2.98992E-005	-5.53783
5.97984E-005	-7.88551
8.96975E-005	-10.6398
0.000119597	-13.7797
0.000149496	-17.251
0.000179395	-20.956
0.000209294	-24.7526
0.000239193	-28.4804
0.000269093	-32.0017
0.000298992	-35.2192
0.000328891	-38.0735
0.00035879	-40.5383
0.000388689	-42.6111
0.000418589	-44.3011
0.000448488	-45.627
0.000478387	-46.6194
0.000508286	-47.3139
0.000538185	-47.7417
0.000568084	-47.9258
0.000597984	-47.8824
0.000627883	-47.6292
0.000657782	-47.1928
0.000687681	-46.6086
0.00071758	-45.9153
0.000747479	-45.152
0.000777379	-44.3577
0.000807278	-43.5649
0.000837177	-42.7949
0.000867076	-42.0619
0.000896975	-41.375
0.000926875	-40.7352
0.000956774	-40.1356
0.000986673	-39.5665
0.00101657	-39.0179
0.00104647	-38.479
0.00107637	-37.9408
0.00110627	-37.3956
0.00113617	-36.8361
0.00116607	-36.2579
0.00119597	-35.662
0.00122587	-35.0514
0.00125577	-34.4302
0.00128566	-33.8021
0.00131556	-33.1683
0.00134546	-32.5234
0.00137536	-31.8577
0.00140526	-31.1642
0.00143516	-30.4438
0.00146506	-29.7013
0.00149496	-28.9413
0.00152486	-28.1704
0.00155476	-27.4004
0.00158466	-26.6422
0.00161456	-25.8983
0.00164445	-25.1629
0.00167435	-24.4302
0.00170425	-23.6974
0.00173415	-22.9642
0.00176405	-22.2314
0.00179395	-21.5008
0.00182385	-20.7751
0.00185375	-20.0572
0.00188365	-19.3522
0.00191355	-18.67
0.00194345	-18.024
0.00197335	-17.4272
0.00200325	-16.891
0.00203314	-16.4272
0.00206304	-16.0479
0.00209294	-15.7597
0.00212284	-15.5568
0.00215274	-15.425
0.00218264	-15.3532
0.00221254	-15.3403
0.00224244	-15.3906
0.00227234	-15.5028
0.00230224	-15.6646
0.00233214	-15.854
0.00236204	-16.0454
0.00239193	-16.2145
0.00242183	-16.3428
0.00245173	-16.4187
0.00248163	-16.436
0.00251153	-16.3928
0.00254143	-16.2919
0.00257133	-16.1392
0.00260123	-15.9419
0.00263113	-15.7104
0.00266103	-15.461
0.00269093	-15.2145
0.00272083	-14.9923
0.00275072	-14.8104
0.00278062	-14.6746
0.00281052	-14.5815
0.00284042	-14.5218
0.00287032	-14.4853
0.00290022	-14.4633
0.00293012	-14.4495
0.00296002	-14.4386
0.00298992	-14.4232
0.00301982	-14.391
0.00304972	-14.3275
0.00307962	-14.2205
0.00310951	-14.0641
0.00313941	-13.8591
0.00316931	-13.6102
0.00319921	-13.3225
0.00322911	-12.9993
0.00325901	-12.6429
0.00328891	-12.2559
0.00331881	-11.8432
0.00334871	-11.4138
0.00337861	-10.98
0.00340851	-10.5549
0.00343841	-10.1504
0.0034683	-9.77608
0.0034982	-9.43843
0.0035281	-9.14029
0.003558	-8.8828
0.0035879	-8.6676
0.0036178	-8.49653
0.0036477	-8.37039
0.0036776	-8.28954
0.0037075	-8.25448
0.0037374	-8.26485
0.0037673	-8.31803
0.0037972	-8.40857
0.0038271	-8.52812
0.00385699	-8.66611
0.00388689	-8.81172
0.00391679	-8.9554
0.00394669	-9.08903
0.00397659	-9.20539
0.00400649	-9.29829
0.00403639	-9.36377
0.00406629	-9.40148
0.00409619	-9.41458
0.00412609	-9.40794
0.00415599	-9.38642
0.00418589	-9.35417
0.00421578	-9.31474
0.00424568	-9.27105
0.00427558	-9.22471
0.00430548	-9.17547
0.00433538	-9.12162
0.00436528	-9.06065
0.00439518	-8.98985
0.00442508	-8.90734
0.00445498	-8.8135
0.00448488	-8.712
0.00451478	-8.60933
0.00454468	-8.5131
0.00457457	-8.43069
0.00460447	-8.36878
0.00463437	-8.33229
0.00466427	-8.32277
0.00469417	-8.33863
0.00472407	-8.37652
0.00475397	-8.43175
0.00478387	-8.49791
0.00481377	-8.56747
0.00484367	-8.63299
0.00487357	-8.68771
0.00490347	-8.72572
0.00493336	-8.74273
0.00496326	-8.73653
0.00499316	-8.70668
0.00502306	-8.65396
0.00505296	-8.58031
0.00508286	-8.48927
0.00511276	-8.38593
0.00514266	-8.27585
0.00517256	-8.16343
0.00520246	-8.05097
0.00523236	-7.93917
0.00526226	-7.82838
0.00529215	-7.71946
0.00532205	-7.61397
0.00535195	-7.51352
0.00538185	-7.41882
0.00541175	-7.3293
0.00544165	-7.24435
0.00547155	-7.16485
0.00550145	-7.09375
0.00553135	-7.03476
0.00556125	-6.99064
0.00559115	-6.96229
0.00562105	-6.94888
0.00565095	-6.94857
0.00568084	-6.95975
0.00571074	-6.98168
0.00574064	-7.01414
0.00577054	-7.05708
0.00580044	-7.11099
0.00583034	-7.17688
0.00586024	-7.25582
0.00589014	-7.34908
0.00592004	-7.45852
0.00594994	-7.58641
0.00597984	-7.73456
0.00600974	-7.90392
0.00603963	-8.09459
0.00606953	-8.30523
0.00609943	-8.53171
0.00612933	-8.76647
0.00615923	-8.99995
0.00618913	-9.22319
0.00621903	-9.42974
0.00624893	-9.61595
0.00627883	-9.78045
0.00630873	-9.92387
